INTERSECTION_ID,COUNTY,INTERSECTION_GEO,RELATION_TO_CURVE,DIST_TO_CURVE,DIST_TO_INT,INTERSECTION_TYPE,INTERSECTION_SHAPE,INTERSECTION_LEG,INTERSECTION_ANGLE,MAJ_AADT_2015RCI,MIN_AADT_2015RCI,MAX_FUNCLASS,MIN_FUNCLASS,MAX_SPEEDCAT,MIN_SPEEDCAT,MAX_LANECAT,MIN_LANECAT,IF_INTERSECT_ONSYSRD,CRASH_HE_SE,CRASH_HE_SE_TYPE_ANGLE
111449,UNION,1,have dist,384.686196,400.095715,3wayY,Y,3,84.8,450,450,5,4,5,3,1,1,N,0,0
111450,BAKER,1,on curve,0,401.626139,3wayY,Y,3,84.7,1600,1600,5,4,5,3,1,1,N,0,0
111468,BRADFORD,1,have dist,536.231911,588.336179,3wayY,Y,3,74.3,2400,2400,5,4,5,3,1,1,N,0,0
111485,BRADFORD,1,on curve,0,269.047405,3wayY,Y,3,71.9,3800,3800,5,5,6,5,1,1,N,0,0
111491,BRADFORD,1,on curve,0,106.576544,3wayY,Y,3,89.9,0,0,5,5,5,5,1,1,N,0,0
111587,WAKULLA,1,have dist,602.792904,320.55603,4wayCross,Cross,4,90,6400,4900,4,4,4,3,1,1,N,8,5
111591,TAYLOR,1,have dist,43.21245,591.92542,3wayY,Y,3,71.4,750,750,5,5,5,5,1,1,N,0,0
111602,LEVY,1,have dist,868.843191,439.799371,3wayY,Y,3,33.5,1800,650,5,4,5,3,1,1,N,0,0
111604,FRANKLIN,1,have dist,535.484186,331.097972,3wayY,Y,3,78.6,1100,1100,5,5,5,5,1,1,N,0,0
111610,HENDRY,1,have dist,81.292057,430.983699,3wayT,T,3,90,1450,1300,4,4,7,5,1,1,N,1,0
111637,JACKSON,1,have dist,350.611697,20.352885,3wayY,Y,3,69.4,2600,2600,5,4,5,4,1,1,N,0,0
111648,JACKSON,1,on curve,0,134.681895,3wayY,Y,3,54.8,2000,2000,5,4,6,4,1,1,N,0,0
111649,JACKSON,1,on curve,0,48.820271,3wayY,Y,3,82.3,2000,1000,4,4,3,3,1,1,N,1,0
111650,JACKSON,1,on curve,0,28.847037,4wayO,O,4,84.5,3300,3300,5,4,5,5,1,1,N,1,0
111680,HAMILTON,1,have dist,320.851976,482.006066,4wayO,O,4,62.5,700,700,5,4,5,3,1,1,N,0,0
111757,BAKER,1,have dist,66.75428,91.380617,3wayT,T,3,90,1500,1500,5,5,5,5,1,1,N,0,0
111758,BAKER,1,on curve,0,280.249849,4wayO,O,4,54,400,400,5,4,5,4,1,1,N,1,0
111761,WAKULLA,1,on curve,0,76.233422,3wayY,Y,3,66,700,700,5,5,5,5,1,1,N,0,0
111762,WAKULLA,1,on curve,0,125.674588,3wayY,Y,3,73.7,700,700,5,5,5,5,1,1,N,0,0
111763,HAMILTON,1,on curve,0,418.508081,3wayY,Y,3,48.3,600,600,5,4,5,3,1,1,N,0,0
111764,HAMILTON,1,have dist,23.746603,68.249439,4wayX,X,4,74.3,850,600,4,4,4,3,1,1,N,0,0
111769,BAKER,1,have dist,128.043983,134.449484,3wayT,T,3,90,1600,1600,5,4,5,5,1,1,N,0,0
111770,BAKER,1,on curve,0,10.172149,3wayT,T,3,90,8700,8700,5,5,6,5,1,1,N,1,0
111772,WAKULLA,1,on curve,0,76.804523,4wayO,O,4,71.3,5600,3800,5,3,5,3,1,1,Y,5,0
111773,CALHOUN,1,on curve,0,354.808281,3wayY,Y,3,49.7,1300,1300,5,4,5,3,1,1,N,0,0
111776,BAKER,1,on curve,0,846.876646,4wayO,O,4,73,200,200,5,4,5,3,1,1,N,0,0
111779,CALHOUN,1,on curve,0,173.539878,3wayY,Y,3,60.2,1400,1400,5,4,5,3,1,1,N,2,0
111788,TAYLOR,1,on curve,0,332.921902,3wayY,Y,3,75.9,1300,1300,5,4,5,4,1,1,N,1,1
111821,LAFAYETTE,1,on curve,0,75.488888,4wayCross,Cross,4,90,550,550,5,4,6,6,1,1,N,0,0
111827,HARDEE,1,have dist,1538.304824,1221.552672,3wayT,T,3,90,750,750,5,4,5,3,1,1,N,1,0
111833,JACKSON,1,on curve,0,195.205624,3wayY,Y,3,69.7,650,650,5,4,5,4,1,1,N,0,0
111836,TAYLOR,1,on curve,0,298.482039,3wayY,Y,3,62.9,2500,2500,4,4,3,3,1,1,N,3,0
111850,HOLMES,1,on curve,0,514.843925,3wayY,Y,3,84.3,700,700,5,4,5,4,1,1,N,0,0
111912,JACKSON,1,on curve,0,14.42258,3wayY,Y,3,93.2,300,300,5,5,5,5,1,1,N,0,0
111928,MADISON,1,have dist,34.077672,59.783656,3wayY,Y,3,73.7,0,0,5,5,5,5,1,1,N,0,0
111937,LIBERTY,1,on curve,0,2326.318521,4wayO,O,4,76.6,500,500,5,4,5,3,1,1,N,0,0
111943,DIXIE,1,on curve,0,100.011199,3wayY,Y,3,76.9,700,700,5,5,7,5,1,1,N,0,0
111968,LIBERTY,1,have dist,270.664571,2271.012233,4wayX,X,4,84,500,500,5,4,5,3,1,1,N,1,0
112073,BAKER,1,have dist,59.396317,101.716473,4wayCross,Cross,4,90,350,350,5,4,6,6,1,1,N,0,0
112300,GADSDEN,1,on curve,0,140.707852,3wayY,Y,3,79.9,1700,1700,5,4,5,4,1,1,N,0,0
112315,GADSDEN,1,on curve,0,359.996198,3wayT,T,3,90,350,350,5,4,5,4,1,1,N,0,0
112430,BAKER,1,on curve,0,491.731422,3wayY,Y,3,93,1800,1800,5,4,5,3,1,1,N,0,0
112522,GADSDEN,1,have dist,393.228958,145.979897,3wayY,Y,3,84.7,2300,2300,5,4,5,4,1,1,N,1,0
112525,GADSDEN,1,have dist,242.101331,1666.784512,3wayY,Y,3,44.5,4500,850,5,4,5,3,1,1,N,13,1
112556,GADSDEN,1,on curve,0,332.613853,3wayY,Y,3,71.6,0,0,5,4,5,3,1,1,N,0,0
112558,GADSDEN,1,on curve,0,162.429043,3wayY,Y,3,76.3,3400,3400,5,3,6,5,1,1,N,0,0
112566,GADSDEN,1,have dist,78.022658,125.511168,3wayY,Y,3,83.5,1000,1000,5,4,5,5,1,1,N,0,0
112579,GADSDEN,1,have dist,68.433306,135.072653,3wayY,Y,3,80.2,2000,2000,5,4,5,4,1,1,N,0,0
112600,GADSDEN,1,on curve,0,207.020463,3wayY,Y,3,80.5,400,400,5,4,5,3,1,1,N,0,0
112677,GADSDEN,1,have dist,369.20056,62.940545,3wayY,Y,3,84.4,1300,1300,5,5,5,5,1,1,N,0,0
112752,JACKSON,1,have dist,84.218376,68.912497,3wayT,T,3,90,0,0,5,4,5,4,1,1,N,0,0
112758,WASHINGTON,1,on curve,0,208.834041,3wayY,Y,3,77.5,3900,3900,5,4,5,3,1,1,N,1,0
112784,HOLMES,1,on curve,0,338.482461,3wayY,Y,3,25,700,700,5,5,5,5,1,1,N,0,0
112796,GADSDEN,1,on curve,0,55.833956,3wayY,Y,3,88.3,0,0,5,5,5,5,1,1,N,0,0
112807,JACKSON,1,have dist,263.070401,287.414809,3wayY,Y,3,75.5,1300,1300,5,4,5,5,1,1,N,0,0
112844,GADSDEN,1,on curve,0,177.72941,3wayY,Y,3,70.9,0,0,5,5,5,5,1,1,N,0,0
113215,FRANKLIN,1,have dist,53.566102,199.698777,3wayT,T,3,90,0,0,5,5,6,5,1,1,N,0,0
113312,UNION,1,on curve,0,487.478341,3wayY,Y,3,50.3,0,0,5,4,5,3,1,1,N,0,0
113384,SUWANNEE,1,on curve,0,217.554605,3wayT,T,3,90,2500,350,5,4,5,3,1,1,N,0,0
113392,TAYLOR,1,have dist,169.206418,222.797206,4wayX,X,4,77.3,2500,2500,5,4,5,3,1,1,N,0,0
115145,HAMILTON,1,on curve,0,72.600936,3wayY,Y,3,48.3,1550,1550,5,4,5,3,1,1,N,0,0
115149,BRADFORD,1,on curve,0,99.351162,3wayY,Y,3,83,2600,2600,5,4,5,3,1,1,N,0,0
115150,BRADFORD,1,have dist,161.550966,22.974497,3wayT,T,3,90,2600,2600,5,4,5,3,1,1,N,0,0
115166,HAMILTON,1,on curve,0,1176.69379,3wayY,Y,3,41.6,700,700,5,4,5,3,1,1,N,0,0
115170,HAMILTON,1,have dist,142.844393,95.637914,3wayY,Y,3,58.1,600,600,5,4,6,4,1,1,N,0,0
115183,HAMILTON,1,on curve,0,230.147336,3wayY,Y,3,63.2,1550,1550,5,4,5,3,1,1,N,1,0
115477,SUWANNEE,1,on curve,0,110.243713,3wayY,Y,3,69.3,2500,2500,5,4,5,3,1,1,N,0,0
115481,TAYLOR,1,have dist,6.619709,83.297058,3wayY,Y,3,19.8,400,200,5,5,5,3,1,1,N,0,0
115574,BAKER,1,have dist,140.332823,138.143395,3wayY,Y,3,83.8,5300,5300,5,4,5,3,1,1,N,2,1
115576,GADSDEN,1,have dist,151.512747,170.117186,3wayY,Y,3,84.6,5000,5000,5,4,6,4,1,1,N,0,0
115583,HARDEE,1,on curve,0,2927.266566,3wayY,Y,3,65.2,600,500,4,4,5,3,1,1,N,6,0
115601,BAKER,1,on curve,0,637.848902,3wayY,Y,3,84.1,5300,5300,5,4,6,5,1,1,N,0,0
115602,MADISON,1,have dist,354.115528,28.654332,3wayY,Y,3,74.2,1100,150,4,3,4,3,1,1,Y,0,0
115644,TAYLOR,1,have dist,344.46863,817.426748,3wayY,Y,3,42.5,3300,3300,5,5,5,5,1,1,N,0,0
115697,LAFAYETTE,1,have dist,169.779701,199.375036,3wayT,T,3,90,350,350,5,4,5,3,1,1,N,0,0
115726,LAFAYETTE,1,have dist,191.119779,445.398301,3wayY,Y,3,79.3,200,200,5,5,5,5,1,1,N,0,0
115851,BAKER,1,have dist,82.203359,146.500659,3wayY,Y,3,78.2,300,300,5,4,5,3,1,1,N,0,0
115893,GILCHRIST,1,have dist,1829.061366,405.384972,3wayT,T,3,90,700,250,5,5,5,5,1,1,N,0,0
116129,COLUMBIA,1,on curve,0,82.254511,3wayY,Y,3,84.6,2800,2800,5,4,6,4,1,1,N,1,0
116139,WASHINGTON,1,have dist,1097.033096,182.868228,3wayT,T,3,90,0,0,5,5,5,5,1,1,N,0,0
116292,JACKSON,1,on curve,0,125.374037,3wayT,T,3,90,0,0,5,5,5,5,1,1,N,0,0
116361,SUWANNEE,1,on curve,0,1085.96968,3wayT,T,3,90,700,700,5,4,5,3,1,1,N,0,0
116386,UNION,1,on curve,0,48.526287,3wayY,Y,3,88.6,600,600,5,5,5,5,1,1,N,1,0
116391,HOLMES,1,on curve,0,12.955982,3wayY,Y,3,64.2,650,650,5,4,5,4,1,1,N,0,0
116403,GADSDEN,1,on curve,0,122.830283,3wayY,Y,3,79.7,0,0,5,5,5,5,1,1,N,0,0
116439,HAMILTON,1,on curve,0,121.349962,3wayY,Y,3,58.7,250,250,5,5,5,5,1,1,N,0,0
116447,MADISON,1,on curve,0,177.222004,3wayY,Y,3,69.3,2100,2100,5,4,5,4,1,1,N,0,0
116460,HOLMES,1,have dist,139.584524,466.662512,3wayY,Y,3,57.8,550,550,5,5,5,5,1,1,N,0,0
116465,CALHOUN,1,have dist,458.275375,397.063766,4wayX,X,4,84.6,650,650,5,4,5,3,1,1,N,0,0
116505,CALHOUN,1,on curve,0,13.861495,3wayY,Y,3,50.8,450,450,5,4,5,3,1,1,N,0,0
116514,HOLMES,1,on curve,0,584.948721,3wayT,T,3,90,550,550,5,3,5,4,1,1,Y,0,0
116591,GLADES,1,on curve,0,10.954836,3wayY,Y,3,83,500,500,5,5,5,5,1,1,N,0,0
116602,CALHOUN,1,have dist,303.824383,223.012232,3wayY,Y,3,72.5,1400,1400,5,4,5,3,1,1,N,1,0
116606,TAYLOR,1,on curve,0,777.269629,3wayY,Y,3,84.1,800,800,5,4,5,3,1,1,N,0,0
116608,JEFFERSON,1,have dist,184.480972,361.058853,3wayT,T,3,90,1500,1500,5,4,6,3,1,1,N,0,0
116619,HAMILTON,1,on curve,0,282.5314,3wayY,Y,3,64.3,600,600,5,4,5,3,1,1,N,0,0
116708,TAYLOR,1,on curve,0,283.115512,3wayY,Y,3,79.1,1300,1300,5,4,5,4,1,1,N,0,0
116717,JACKSON,1,have dist,748.919659,108.031297,3wayT,T,3,90,2100,2100,5,4,5,4,1,1,N,0,0
116750,BAKER,1,on curve,0,483.881373,3wayY,Y,3,25.1,1800,1800,5,4,5,3,1,1,N,0,0
116754,LAFAYETTE,1,have dist,744.388606,118.463339,3wayY,Y,3,78.9,1000,1000,5,5,5,5,1,1,N,1,0
116763,BAKER,1,on curve,0,25.813108,3wayY,Y,3,22.4,1600,1600,5,4,5,4,1,1,N,3,0
116768,MADISON,1,on curve,0,119.638993,3wayT,T,3,90,0,0,5,5,5,5,1,1,N,0,0
116774,BAKER,1,on curve,0,65.926556,3wayT,T,3,90,1600,1600,5,4,5,4,1,1,N,2,0
116790,DIXIE,1,on curve,0,30.364578,4wayCross,Cross,4,90,300,300,5,4,5,3,1,1,N,0,0
116792,LAFAYETTE,1,have dist,483.572545,66.743613,3wayY,Y,3,69.8,550,550,5,4,6,3,1,1,N,0,0
116808,GADSDEN,1,on curve,0,85.731666,3wayY,Y,3,60,1100,1100,5,4,5,4,1,1,N,1,0
116834,LIBERTY,1,have dist,188.971729,12.244643,3wayT,T,3,90,0,0,5,5,5,5,1,1,N,0,0
116848,TAYLOR,1,on curve,0,74.968476,3wayY,Y,3,35.3,2500,40,5,4,5,3,1,1,N,2,0
116858,UNION,1,on curve,0,11.100859,3wayT,T,3,90,500,500,5,5,5,5,1,1,N,1,0
116866,LEVY,1,on curve,0,1051.103599,3wayY,Y,3,85.6,450,450,5,4,5,3,1,1,N,0,0
116889,JACKSON,1,on curve,0,12.892045,3wayY,Y,3,25,1100,1100,5,4,5,3,1,1,N,0,0
116934,MADISON,1,on curve,0,8.930015,3wayY,Y,3,79.4,2100,2100,5,4,6,6,1,1,N,0,0
116983,WASHINGTON,1,on curve,0,368.021079,3wayY,Y,3,30.9,1300,1300,5,4,5,4,1,1,N,0,0
117107,COLUMBIA,1,have dist,229.022304,31.91259,3wayY,Y,3,83.5,6000,6000,5,5,5,5,1,1,N,0,0
118319,HAMILTON,1,on curve,0,327.159034,3wayT,T,3,90,600,600,5,5,5,5,1,1,N,0,0
118364,UNION,1,on curve,0,94.141704,3wayY,Y,3,79.4,0,0,5,5,5,5,1,1,N,0,0
118389,MADISON,1,on curve,0,413.01947,3wayY,Y,3,67.1,0,0,5,5,5,5,1,1,N,0,0
118397,UNION,1,on curve,0,131.664202,3wayY,Y,3,66.3,450,450,5,4,5,4,1,1,N,0,0
118398,UNION,1,have dist,36.644117,131.664202,3wayY,Y,3,83.5,450,450,5,4,5,4,1,1,N,0,0
118509,HOLMES,1,on curve,0,81.858116,3wayT,T,3,90,900,900,5,5,5,5,1,1,N,0,0
118510,HOLMES,1,on curve,0,81.858116,3wayY,Y,3,62.4,900,900,5,5,5,5,1,1,N,0,0
118537,JEFFERSON,1,on curve,0,410.60071,3wayT,T,3,90,1400,1400,5,4,5,3,1,1,N,0,0
118554,GADSDEN,1,have dist,209.04728,574.991451,3wayY,Y,3,82.2,0,0,5,5,5,5,1,1,N,0,0
118610,LAFAYETTE,1,have dist,1165.733458,812.685566,3wayT,T,3,90,250,250,5,5,5,5,1,1,N,0,0
118611,LEVY,1,on curve,0,2229.924728,3wayT,T,3,90,300,300,5,4,5,3,1,1,N,0,0
118620,BRADFORD,1,have dist,75.686158,146.767888,3wayY,Y,3,62.9,1600,1600,5,4,5,3,1,1,N,0,0
118632,WASHINGTON,1,on curve,0,310.136191,3wayT,T,3,90,3900,3900,5,4,5,3,1,1,N,0,0
118665,COLUMBIA,1,on curve,0,218.575934,3wayT,T,3,90,450,450,5,4,5,4,1,1,N,1,0
118667,COLUMBIA,1,on curve,0,14.71521,3wayY,Y,3,79.7,6000,6000,5,5,6,5,1,1,N,1,1
118693,GLADES,1,on curve,0,70.353227,3wayT,T,3,90,500,500,5,5,5,5,1,1,N,0,0
118775,GADSDEN,1,have dist,114.93573,53.683687,3wayY,Y,3,70.9,1200,1200,5,4,5,3,1,1,N,0,0
118887,SUWANNEE,1,have dist,200.631599,243.039697,3wayT,T,3,90,900,900,5,4,5,3,1,1,N,0,0
118985,FRANKLIN,1,have dist,203.516846,4534.262213,3wayY,Y,3,79.7,700,700,5,4,5,3,1,1,N,0,0
122466,TAYLOR,1,have dist,26.03974,119.803844,4wayCross,Cross,4,90,2400,800,4,3,6,3,2,1,Y,2,2
122471,GADSDEN,1,on curve,0,13.493031,3wayY,Y,3,83.5,2700,2700,5,4,5,4,1,1,N,0,0
122485,LEVY,1,on curve,0,97.187833,4wayX,X,4,47.2,3600,1300,4,3,6,5,1,1,Y,1,0
122487,HENDRY,1,on curve,0,939.762125,3wayY,Y,3,92.4,6500,6500,5,5,5,5,1,1,N,0,0
122492,BAKER,1,on curve,0,90.830439,4wayCross,Cross,4,90,1600,1600,5,4,5,4,1,1,N,0,0
127776,GULF,1,on curve,0,658.194831,3wayY,Y,3,38.6,1100,1100,5,4,5,4,1,1,N,0,0
127818,GULF,1,on curve,0,387.654421,3wayY,Y,3,64.7,3000,3000,5,3,5,3,1,1,Y,0,0
128035,GULF,1,on curve,0,401.150729,3wayY,Y,3,79.1,2100,2100,5,3,5,3,1,1,N,0,0
128048,GULF,1,on curve,0,13.102549,3wayY,Y,3,66.7,1100,1100,5,4,5,4,1,1,N,0,0
128424,GILCHRIST,1,on curve,0,68.235345,3wayY,Y,3,84,2000,2000,5,4,5,5,1,1,N,2,0
128434,GILCHRIST,1,have dist,355.554527,1022.049546,3wayT,T,3,90,850,850,5,5,6,5,1,1,N,0,0
128453,UNION,1,have dist,481.93468,136.679289,3wayT,T,3,90,250,250,5,4,5,5,1,1,N,0,0
128455,LEVY,1,on curve,0,115.587127,3wayY,Y,3,63.7,3300,3300,5,5,5,5,1,1,N,0,0
128485,LEVY,1,on curve,0,73.232455,3wayY,Y,3,63.6,3300,3300,5,4,5,3,2,1,N,1,0
128509,UNION,1,have dist,324.513791,459.641752,3wayT,T,3,90,300,300,5,5,5,5,1,1,N,0,0
128515,BRADFORD,1,on curve,0,198.297645,4wayX,X,4,59.2,1600,1600,5,4,5,3,1,1,N,0,0
128517,BRADFORD,1,on curve,0,346.565908,3wayY,Y,3,87.2,0,0,5,4,5,5,1,1,N,0,0
128518,GILCHRIST,1,have dist,346.399057,395.7185,3wayT,T,3,90,900,900,5,4,5,3,1,1,N,0,0
128534,BRADFORD,1,on curve,0,13.28667,3wayY,Y,3,92.3,0,0,5,5,5,5,1,1,N,0,0
128552,BRADFORD,1,have dist,57.740142,81.308,3wayY,Y,3,41.3,3400,3400,5,4,5,3,1,1,N,0,0
128554,BRADFORD,1,on curve,0,38.966586,3wayY,Y,3,89.4,0,0,5,5,5,5,1,1,N,1,0
128678,LEVY,1,on curve,0,147.242076,3wayT,T,3,90,1800,1800,5,4,5,3,1,1,N,2,0
128690,HOLMES,1,on curve,0,123.29077,3wayY,Y,3,84.7,200,200,5,4,5,4,1,1,N,0,0
128777,JACKSON,1,have dist,1205.591074,1543.642935,3wayY,Y,3,56.9,600,600,5,5,5,5,1,1,N,0,0
128778,JACKSON,1,on curve,0,495.164843,3wayY,Y,3,82.3,0,0,5,5,5,5,1,1,N,0,0
128797,JEFFERSON,1,have dist,19.155356,75.611032,3wayY,Y,3,32.4,1900,1900,5,4,5,5,1,1,N,0,0
128803,JACKSON,1,on curve,0,454.124254,4wayX,X,4,74.1,0,0,5,4,5,3,1,1,N,1,0
128821,WAKULLA,1,have dist,34.74329,88.312951,3wayT,T,3,90,6400,6400,5,4,5,3,1,1,N,1,0
128822,WAKULLA,1,on curve,0,16.761566,3wayT,T,3,90,1100,1100,5,5,5,5,1,1,N,0,0
128831,JACKSON,1,have dist,47.489428,84.302454,3wayY,Y,3,78.1,600,600,5,5,5,5,1,1,N,0,0
128833,CALHOUN,1,on curve,0,689.042198,3wayY,Y,3,46,1300,1300,5,4,5,3,1,1,N,0,0
128843,TAYLOR,1,have dist,393.23069,68.68261,3wayY,Y,3,78.9,1300,1300,5,4,5,4,1,1,N,0,0
128847,LIBERTY,1,have dist,794.695,850.478979,3wayY,Y,3,75.9,250,250,5,5,5,5,1,1,N,0,0
128872,JACKSON,1,have dist,151.411498,585.406447,4wayX,X,4,83.7,1800,1800,5,4,5,3,1,1,N,2,0
128899,HARDEE,1,have dist,434.320065,567.691301,3wayY,Y,3,78,200,200,5,4,5,3,1,1,N,0,0
128906,DIXIE,1,have dist,159.727182,384.53995,3wayY,Y,3,81.9,90,90,5,4,5,3,1,1,N,0,0
128925,WASHINGTON,1,on curve,0,467.164705,3wayY,Y,3,76.5,1300,1300,5,4,5,3,1,1,N,1,0
128979,JACKSON,1,have dist,323.511122,422.759637,3wayY,Y,3,58.7,600,600,5,5,5,5,1,1,N,0,0
128988,JACKSON,1,have dist,260.27172,106.032485,3wayY,Y,3,47.1,2300,2300,5,4,6,4,1,1,N,0,0
128993,LIBERTY,1,have dist,203.49729,1135.175988,3wayY,Y,3,80,500,500,5,4,5,3,1,1,N,0,0
129023,HARDEE,1,have dist,576.07001,103.49631,3wayT,T,3,90,2400,2400,5,4,5,5,1,1,N,0,0
129029,MADISON,1,on curve,0,52.970908,3wayY,Y,3,85.6,3500,3500,5,5,6,5,1,1,N,1,1
129068,LEVY,1,on curve,0,809.510167,3wayY,Y,3,71.9,1800,1800,5,4,5,3,1,1,N,0,0
129509,SUWANNEE,1,on curve,0,100.657575,4wayCross,Cross,4,90,1500,1500,5,4,6,6,1,1,N,1,0
129518,HAMILTON,1,on curve,0,125.428331,4wayX,X,4,78.5,0,0,5,5,6,6,1,1,N,0,0
129537,GADSDEN,1,have dist,92.243208,195.365523,3wayY,Y,3,81,0,0,5,5,5,5,1,1,N,0,0
129549,SUWANNEE,1,have dist,410.723175,1425.985693,3wayT,T,3,90,1200,1200,5,4,5,4,1,1,N,0,0
129583,DESOTO,1,have dist,443.401092,927.643882,3wayY,Y,3,64,500,500,5,4,5,3,1,1,N,0,0
129584,DESOTO,1,have dist,498.682854,895.810523,3wayY,Y,3,58,5300,5300,5,4,5,3,1,1,N,0,0
129591,GADSDEN,1,have dist,82.091637,298.563079,3wayY,Y,3,77.3,600,400,5,4,5,4,1,1,N,1,0
129593,GADSDEN,1,have dist,509.105485,96.635173,3wayT,T,3,90,2400,2400,5,4,5,4,1,1,N,0,0
129615,GADSDEN,1,have dist,125.257527,75.628575,4wayX,X,4,39.1,3400,950,5,4,6,5,1,1,N,0,0
129691,GADSDEN,1,have dist,538.214074,400.989276,4wayX,X,4,81,3900,1900,4,4,6,4,1,1,N,29,16
129702,GADSDEN,1,on curve,0,113.457415,3wayY,Y,3,69.6,3900,3900,5,4,6,6,1,1,N,0,0
129718,WASHINGTON,1,on curve,0,111.688701,3wayY,Y,3,84.9,1100,1100,5,4,5,3,1,1,N,0,0
129738,WASHINGTON,1,on curve,0,114.790976,4wayX,X,4,81.2,1100,650,5,4,6,4,1,1,N,0,0
129817,GADSDEN,1,on curve,0,194.416649,4wayX,X,4,68.6,0,0,5,5,5,5,1,1,N,0,0
130071,DIXIE,1,on curve,0,236.919143,4wayX,X,4,67.2,2100,2100,5,4,8,3,1,1,N,0,0
130370,FRANKLIN,1,have dist,204.353194,701.624187,4wayCross,Cross,4,90,1700,1700,5,4,5,3,1,1,N,0,0
130384,WAKULLA,1,on curve,0,22.887421,3wayT,T,3,90,500,500,5,3,6,6,1,1,N,0,0
130395,WAKULLA,1,on curve,0,91.093946,4wayX,X,4,78.7,500,500,5,3,6,6,1,1,N,0,0
130416,COLUMBIA,1,on curve,0,362.462863,3wayT,T,3,90,2300,2300,5,4,5,4,1,1,N,0,0
130695,LEVY,1,on curve,0,69.292321,3wayT,T,3,90,3300,3300,5,4,6,5,1,1,N,0,0
130948,LEVY,1,on curve,0,2646.13844,3wayT,T,3,90,1800,1800,5,4,5,3,1,1,N,0,0
132085,HAMILTON,1,have dist,258.723619,123.590218,3wayY,Y,3,81,600,600,5,4,5,3,1,1,N,0,0
132137,HAMILTON,1,on curve,0,29.979665,3wayY,Y,3,74.7,1000,1000,5,4,5,3,1,1,N,1,0
132142,JEFFERSON,1,on curve,0,320.736295,3wayT,T,3,90,2200,2200,5,4,5,5,1,1,N,0,0
132161,BRADFORD,1,on curve,0,181.392951,3wayY,Y,3,90.7,1600,1600,5,4,5,3,1,1,N,0,0
132168,LIBERTY,1,have dist,360.73945,1170.425946,3wayY,Y,3,42.2,300,300,5,4,5,4,1,1,N,0,0
132170,OKEECHOBEE,1,on curve,0,646.446647,3wayT,T,3,90,1150,1150,5,4,5,4,1,1,N,0,0
132177,GADSDEN,1,on curve,0,363.9969,3wayT,T,3,90,2500,2500,5,4,5,4,1,1,N,0,0
132178,BRADFORD,1,on curve,0,326.960116,4wayO,O,4,74.3,1600,1600,5,4,5,3,1,1,N,0,0
132245,DESOTO,1,on curve,0,111.416614,3wayY,Y,3,79.1,11200,11200,5,4,5,3,1,1,N,2,2
132396,HARDEE,1,have dist,256.201685,406.323293,3wayY,Y,3,84.1,500,500,5,5,5,5,1,1,N,0,0
132497,LIBERTY,1,have dist,113.814994,384.923014,3wayY,Y,3,33.1,550,550,5,4,5,4,1,1,N,0,0
132508,LIBERTY,1,have dist,262.994931,327.400634,3wayT,T,3,90,0,0,5,5,6,5,1,1,N,0,0
132524,GLADES,1,have dist,602.504871,3559.572379,3wayT,T,3,90,250,250,5,4,5,4,1,1,N,1,0
132596,BAKER,1,have dist,262.358235,367.120164,3wayY,Y,3,78.2,1800,1800,5,4,5,3,1,1,N,0,0
132604,WASHINGTON,1,on curve,0,588.498302,3wayY,Y,3,52.2,1200,1200,5,4,5,3,1,1,N,0,0
132606,HOLMES,1,on curve,0,222.147058,4wayO,O,4,25.1,1800,1800,5,4,5,3,1,1,N,0,0
132615,WASHINGTON,1,on curve,0,483.354428,3wayY,Y,3,67.1,650,650,5,4,5,3,1,1,N,0,0
132620,SUWANNEE,1,have dist,219.970509,1134.745277,4wayCross,Cross,4,90,4700,550,5,4,5,3,1,1,N,1,1
132633,CALHOUN,1,have dist,357.489257,441.506229,4wayCross,Cross,4,90,5200,650,4,3,3,3,2,1,Y,3,2
132634,WAKULLA,1,have dist,142.924238,793.394213,3wayY,Y,3,83.8,650,650,5,3,5,4,1,1,N,0,0
132637,WAKULLA,1,on curve,0,79.780573,3wayY,Y,3,87,1100,1100,5,5,5,5,1,1,N,0,0
132672,LEVY,1,on curve,0,393.853222,3wayY,Y,3,80.8,1800,1800,5,4,5,3,1,1,N,0,0
132705,CALHOUN,1,have dist,722.540925,300.781783,4wayX,X,4,70.3,1400,1400,5,4,5,3,1,1,N,0,0
132753,FRANKLIN,1,have dist,410.16396,331.629285,4wayO,O,4,22,1700,1700,5,4,5,4,1,1,N,0,0
132758,FRANKLIN,1,on curve,0,162.933459,3wayT,T,3,90,1700,1700,5,4,6,5,1,1,N,0,0
132818,OKEECHOBEE,1,have dist,29.580442,247.872108,3wayY,Y,3,79.8,1150,1150,5,4,5,4,1,1,N,0,0
132885,LEVY,1,on curve,0,413.353694,4wayX,X,4,80.4,150,90,5,4,5,3,1,1,N,0,0
132904,WASHINGTON,1,have dist,51.067559,216.437713,3wayY,Y,3,63.7,0,0,5,5,5,5,1,1,N,0,0
133113,BAKER,1,have dist,2153.516789,225.959382,3wayY,Y,3,80.7,1800,1800,5,4,5,3,1,1,N,0,0
133202,COLUMBIA,1,have dist,560.056469,934.35125,4wayX,X,4,68.4,5500,1500,5,4,5,3,1,1,Y,5,4
133214,BAKER,1,have dist,269.351141,276.703359,3wayY,Y,3,51.7,1800,1800,5,4,5,3,1,1,N,0,0
